student_id,skill,course_count,avg_marks,project_count,project_stars,avg_complexity,assessment_count,assessment_score,verified_score,verified,proficiency
STU0146,FastAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0146,Git,1.0,92.0,1.0,102.0,2.0,2.0,64.8,64.8,1,Beginner
STU0146,Docker,1.0,85.0,1.0,102.0,2.0,1.0,69.5,69.5,1,Intermediate
STU0146,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0146,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0146,MongoDB,1.0,92.0,2.0,237.0,1.5,0.0,0.0,0.0,0,Not Verified
STU0146,Firebase,0.0,0.0,1.0,139.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0147,Python,0.0,0.0,2.0,76.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0147,Java,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,Node.js,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,SQL,0.0,0.0,1.0,46.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0147,Machine Learning,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,Data Science,0.0,0.0,1.0,46.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0147,FastAPI,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,Docker,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,MongoDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0147,Firebase,1.0,67.0,1.0,30.0,1.0,1.0,81.0,81.0,1,Intermediate
STU0148,Python,0.0,0.0,1.0,99.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0148,Java,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,JavaScript,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,React,0.0,0.0,1.0,112.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0148,Node.js,0.0,0.0,1.0,112.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0148,SQL,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,Machine Learning,0.0,0.0,1.0,99.0,2.0,1.0,59.7,59.7,1,Beginner
STU0148,Data Science,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,FastAPI,0.0,0.0,1.0,99.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0148,Git,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,C++,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,HTML/CSS,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0148,MongoDB,1.0,83.0,1.0,112.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0148,Firebase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,Python,0.0,0.0,2.0,146.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0149,Java,0.0,0.0,2.0,230.0,2.5,1.0,51.2,51.2,1,Beginner
STU0149,JavaScript,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,Node.js,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,SQL,0.0,0.0,2.0,230.0,2.5,0.0,0.0,0.0,0,Not Verified
STU0149,Machine Learning,0.0,0.0,2.0,146.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0149,Data Science,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,FastAPI,0.0,0.0,1.0,131.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0149,Git,1.0,82.0,0.0,0.0,0.0,1.0,78.9,78.9,1,Intermediate
STU0149,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,C++,0.0,0.0,0.0,0.0,0.0,1.0,60.2,60.2,1,Beginner
STU0149,HTML/CSS,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,MongoDB,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0149,Firebase,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,Python,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,React,1.0,55.0,1.0,20.0,1.0,1.0,64.6,64.6,1,Beginner
STU0150,Node.js,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0150,SQL,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,Machine Learning,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,Data Science,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,FastAPI,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,C++,1.0,56.0,0.0,0.0,0.0,1.0,91.9,91.9,1,Advanced
STU0150,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0150,MongoDB,0.0,0.0,1.0,20.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0150,Firebase,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,Python,0.0,0.0,3.0,25.0,1.3333333333333333,0.0,0.0,0.0,0,Not Verified
STU0151,Java,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,JavaScript,1.0,73.0,0.0,0.0,0.0,2.0,81.6,81.6,1,Intermediate
STU0151,React,1.0,74.0,1.0,5.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0151,Node.js,1.0,74.0,1.0,5.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0151,SQL,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,Machine Learning,1.0,88.0,3.0,25.0,1.3333333333333333,0.0,0.0,0.0,0,Not Verified
STU0151,Data Science,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,FastAPI,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0151,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,Docker,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,C++,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0151,MongoDB,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0151,Firebase,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,Python,0.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0152,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,JavaScript,1.0,56.0,1.0,33.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0152,React,1.0,68.0,1.0,33.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0152,Node.js,0.0,0.0,1.0,33.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0152,SQL,1.0,69.0,1.0,33.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0152,Machine Learning,1.0,65.0,1.0,14.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0152,Data Science,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,FastAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,Docker,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,C++,1.0,63.0,0.0,0.0,0.0,1.0,55.0,55.0,1,Beginner
STU0152,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,MongoDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0152,Firebase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,Python,1.0,89.0,2.0,146.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0153,Java,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,JavaScript,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,React,0.0,0.0,0.0,0.0,0.0,2.0,69.7,69.7,1,Intermediate
STU0153,Node.js,0.0,0.0,0.0,0.0,0.0,1.0,85.8,85.8,1,Advanced
STU0153,SQL,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,Machine Learning,1.0,96.0,2.0,146.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0153,Data Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,FastAPI,1.0,58.0,1.0,33.0,3.0,1.0,70.1,70.1,1,Intermediate
STU0153,Git,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,C++,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,MongoDB,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0153,Firebase,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,Python,0.0,0.0,1.0,141.0,1.0,1.0,77.6,77.6,1,Intermediate
STU0154,Java,1.0,68.0,1.0,20.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0154,JavaScript,0.0,0.0,0.0,0.0,0.0,1.0,79.5,79.5,1,Intermediate
STU0154,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,Node.js,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,SQL,1.0,97.0,1.0,20.0,3.0,2.0,78.15,78.15,1,Intermediate
STU0154,Machine Learning,1.0,98.0,1.0,141.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0154,Data Science,1.0,95.0,0.0,0.0,0.0,1.0,81.8,81.8,1,Intermediate
STU0154,FastAPI,1.0,81.0,1.0,141.0,1.0,1.0,78.3,78.3,1,Intermediate
STU0154,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,Docker,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,HTML/CSS,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0154,MongoDB,1.0,55.0,0.0,0.0,0.0,1.0,58.1,58.1,1,Beginner
STU0154,Firebase,1.0,74.0,0.0,0.0,0.0,1.0,87.9,87.9,1,Advanced
STU0155,Python,0.0,0.0,1.0,31.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0155,Java,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0155,JavaScript,1.0,62.0,0.0,0.0,0.0,1.0,70.4,70.4,1,Intermediate
STU0155,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0155,Node.js,0.0,0.0,1.0,133.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0155,SQL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0155,Machine Learning,1.0,61.0,1.0,31.0,3.0,1.0,74.3,74.3,1,Intermediate
STU0155,Data Science,0.0,0.0,1.0,31.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0155,FastAPI,1.0,67.0,0.0,0.0,0.0,1.0,78.6,78.6,1,Intermediate
STU0155,Git,1.0,94.0,1.0,133.0,3.0,1.0,73.6,73.6,1,Intermediate
STU0155,Docker,0.0,0.0,1.0,133.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0155,C++,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0155,HTML/CSS,0.0,0.0,0.0,0.0,0.0,1.0,67.2,67.2,1,Beginner
STU0155,MongoDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0155,Firebase,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,Python,0.0,0.0,1.0,120.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0156,Java,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,React,1.0,57.0,1.0,56.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0156,Node.js,1.0,86.0,1.0,56.0,2.0,1.0,46.3,46.3,0,Not Verified
STU0156,SQL,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,Machine Learning,1.0,70.0,1.0,120.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0156,Data Science,0.0,0.0,1.0,120.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0156,FastAPI,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,HTML/CSS,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0156,MongoDB,1.0,55.0,1.0,56.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0156,Firebase,1.0,85.0,0.0,0.0,0.0,1.0,82.4,82.4,1,Intermediate
STU0157,Python,0.0,0.0,2.0,181.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0157,Java,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,JavaScript,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,Node.js,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,SQL,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,Machine Learning,1.0,61.0,0.0,0.0,0.0,1.0,60.8,60.8,1,Beginner
STU0157,Data Science,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,FastAPI,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,Git,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,Docker,1.0,69.0,0.0,0.0,0.0,1.0,71.1,71.1,1,Intermediate
STU0157,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,HTML/CSS,0.0,0.0,0.0,0.0,0.0,1.0,63.5,63.5,1,Beginner
STU0157,MongoDB,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0157,Firebase,1.0,71.0,2.0,181.0,3.0,1.0,72.4,72.4,1,Intermediate
STU0158,Python,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,JavaScript,0.0,0.0,1.0,65.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0158,React,0.0,0.0,1.0,65.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0158,Node.js,1.0,61.0,1.0,65.0,2.0,1.0,62.9,62.9,1,Beginner
STU0158,SQL,1.0,57.0,1.0,65.0,2.0,1.0,76.0,76.0,1,Intermediate
STU0158,Machine Learning,0.0,0.0,0.0,0.0,0.0,1.0,79.7,79.7,1,Intermediate
STU0158,Data Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,FastAPI,0.0,0.0,0.0,0.0,0.0,1.0,91.3,91.3,1,Advanced
STU0158,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,Docker,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,C++,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,MongoDB,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0158,Firebase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Python,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Java,1.0,85.0,1.0,105.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0159,JavaScript,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Node.js,1.0,79.0,0.0,0.0,0.0,1.0,50.2,50.2,1,Beginner
STU0159,SQL,1.0,80.0,1.0,105.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0159,Machine Learning,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Data Science,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,FastAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Git,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Docker,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,HTML/CSS,1.0,80.0,0.0,0.0,0.0,1.0,49.2,49.2,0,Beginner
STU0159,MongoDB,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0159,Firebase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,Python,1.0,91.0,0.0,0.0,0.0,1.0,87.5,87.5,1,Advanced
STU0160,Java,1.0,61.0,1.0,87.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0160,JavaScript,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,Node.js,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,SQL,0.0,0.0,1.0,87.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0160,Machine Learning,0.0,0.0,0.0,0.0,0.0,1.0,75.1,75.1,1,Intermediate
STU0160,Data Science,0.0,0.0,0.0,0.0,0.0,1.0,59.4,59.4,1,Beginner
STU0160,FastAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,Git,0.0,0.0,0.0,0.0,0.0,1.0,83.3,83.3,1,Intermediate
STU0160,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,C++,1.0,92.0,0.0,0.0,0.0,1.0,93.6,93.6,1,Advanced
STU0160,HTML/CSS,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,MongoDB,1.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0160,Firebase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,Python,1.0,59.0,1.0,79.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0161,Java,0.0,0.0,2.0,160.0,1.5,1.0,74.7,74.7,1,Intermediate
STU0161,JavaScript,1.0,86.0,1.0,51.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0161,React,0.0,0.0,1.0,51.0,2.0,1.0,75.3,75.3,1,Intermediate
STU0161,Node.js,0.0,0.0,1.0,51.0,2.0,1.0,71.8,71.8,1,Intermediate
STU0161,SQL,1.0,83.0,3.0,211.0,1.6666666666666667,1.0,71.0,71.0,1,Intermediate
STU0161,Machine Learning,1.0,81.0,1.0,79.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0161,Data Science,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,FastAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,Git,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,C++,0.0,0.0,0.0,0.0,0.0,1.0,64.9,64.9,1,Beginner
STU0161,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,MongoDB,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0161,Firebase,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,Python,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,React,1.0,82.0,0.0,0.0,0.0,1.0,57.7,57.7,1,Beginner
STU0162,Node.js,0.0,0.0,0.0,0.0,0.0,1.0,63.9,63.9,1,Beginner
STU0162,SQL,0.0,0.0,0.0,0.0,0.0,1.0,79.0,79.0,1,Intermediate
STU0162,Machine Learning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,Data Science,0.0,0.0,0.0,0.0,0.0,1.0,77.4,77.4,1,Intermediate
STU0162,FastAPI,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,Git,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,Docker,1.0,88.0,0.0,0.0,0.0,1.0,68.6,68.6,1,Beginner
STU0162,C++,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,HTML/CSS,1.0,61.0,0.0,0.0,0.0,1.0,89.2,89.2,1,Advanced
STU0162,MongoDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0162,Firebase,0.0,0.0,0.0,0.0,0.0,1.0,72.1,72.1,1,Intermediate
STU0163,Python,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,Java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,JavaScript,1.0,86.0,0.0,0.0,0.0,1.0,77.3,77.3,1,Intermediate
STU0163,React,1.0,87.0,1.0,80.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0163,Node.js,0.0,0.0,1.0,80.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0163,SQL,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,Machine Learning,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,Data Science,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,FastAPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,Git,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,Docker,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,C++,1.0,65.0,0.0,0.0,0.0,1.0,75.2,75.2,1,Intermediate
STU0163,HTML/CSS,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0163,MongoDB,0.0,0.0,1.0,80.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0163,Firebase,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0164,Python,1.0,70.0,2.0,73.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0164,Java,0.0,0.0,1.0,121.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0164,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0164,React,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0164,Node.js,0.0,0.0,1.0,131.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0164,SQL,0.0,0.0,1.0,121.0,2.0,0.0,0.0,0.0,0,Not Verified
STU0164,Machine Learning,1.0,83.0,2.0,73.0,3.0,0.0,0.0,0.0,0,Not Verified
STU0164,Data Science,0.0,0.0,2.0,73.0,3.0,1.0,57.5,57.5,1,Beginner
STU0164,FastAPI,1.0,60.0,0.0,0.0,0.0,1.0,82.2,82.2,1,Intermediate
STU0164,Git,1.0,60.0,1.0,131.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0164,Docker,1.0,91.0,1.0,131.0,1.0,0.0,0.0,0.0,0,Not Verified
STU0164,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0164,HTML/CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0164,MongoDB,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0164,Firebase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0165,Python,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0165,Java,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
STU0165,JavaScript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Not Verified
